x_m,y_m,vx_mps,heading_rad,kappa_radpm
-64.2060936675419,53.82197202526497,8.0,0.019052916667599614,0.0092815056192869
-64.11091656392212,53.82382418568838,8.0,0.019827564902251717,0.007073356173097113
-64.01574072836968,53.82574037522425,8.0,0.02039631790326814,0.004743027798149082
-63.92056576701077,53.82769951287091,8.0,0.02072950342613998,0.0023893514996041598
-63.82539125668512,53.82968043161666,8.0,0.02085887720231227,0.0003285704149246735
-63.73021680870847,53.83166434402811,8.0,0.020793578066461614,-0.001640815602183244
-63.63504205374914,53.83363347717139,8.0,0.02054944267082212,-0.0036020690274087847
-63.539866623397764,53.83556969216899,8.0,0.020094983283331095,-0.005953770508852302
-63.444690110359936,53.83745193855238,8.0,0.01941497556622844,-0.008315227556822085
-63.34951213870883,53.83925893293589,8.0,0.018515446963399834,-0.010558320321399178
-63.25433240222229,53.84097045062767,8.0,0.01741191842694488,-0.012580190106581311
-63.15915069384614,53.84256856931526,8.0,0.016140697251608074,-0.014164388580477107
-63.06396690004021,53.84403724497482,8.0,0.014678798761734125,-0.016549340038913035
-62.96878091967168,53.845356639375765,8.0,0.013011222870552532,-0.018483524349437334
-62.87359275301284,53.8465075950776,8.0,0.01112792731338924,-0.02112247709942731
-62.77840247400795,53.847468087519545,8.0,0.00902270303491134,-0.02302505602736233
-62.68321031551841,53.84821966746778,8.0,0.006734675397846428,-0.025083956644103227
-62.58801663412702,53.84874402160637,8.0,0.004249972064937445,-0.027100016806299428
-62.49282191561424,53.849022588741825,8.0,0.0015665286441611033,-0.029341654271828343
-62.397626789299764,53.84903499059431,8.0,-0.0013492644726667367,-0.032027883534178236
-62.302432067860764,53.84875723385097,8.0,-0.004528487611921126,-0.03470594931987698
-62.20723878206363,53.84816481607393,8.0,-0.007964573965193482,-0.03761816404716444
-62.112048228434794,53.84723168883463,8.0,-0.011681231091546172,-0.04022088223016451
-62.016861941026384,53.8459341151385,8.0,-0.015620648770918153,-0.04272594080962716
-61.92168172192342,53.844249365175365,8.0,-0.019817017619643787,-0.045228226955388064
-61.82650963139301,53.84215497841623,8.0,-0.024225407694388468,-0.047600979100677406
-61.73134801738913,53.83962905800457,8.0,-0.0288945556817634,-0.050452820046967294
-61.6361996288638,53.83664620604113,7.930439104310458,-0.03382678601121093,-0.053148598424003796
-61.54106754425009,53.83318204196169,7.809728829298522,-0.03901200609118029,-0.05586126232732369
-61.445955242402746,53.82921179524696,7.687123284244664,-0.044470169270049244,-0.05853046567418151
-61.350866451341105,53.824713168893034,7.562530290000594,-0.05010090345239795,-0.06034515867217664
-61.255805354014214,53.81966349301709,7.435849943831335,-0.056132349685827525,-0.06511317913488597
-61.16077619133678,53.814044325803174,7.306973681845069,-0.06182617049839156,-0.057015105055295494
-61.06578686529814,53.8077879144855,7.175783189811164,-0.07094195706331853,-0.13450003350315837
-60.97088443555877,53.800329703575834,7.042149131279207,-0.08698513899156443,-0.1978137045130386
-60.87609345850728,53.79156641813692,7.1478573284010425,-0.0931944116286581,0.05797641095648464
-60.78128026600918,53.7830487695893,7.252024847391002,-0.0851889149480949,0.10025458816223314
-60.68640596141622,53.775239169202315,7.354717152085217,-0.08078321541860295,-0.005978714693629557
-60.59151939550694,53.76758076248314,7.455995197636361,-0.07975880343819125,0.027501121188247064
-60.496616091096705,53.76013268006588,7.555915853632601,-0.07680433292766567,0.033424139763258955
-60.40169188481191,53.752955821765184,7.654532277492628,-0.07447256578314254,0.013186126248410741
-60.30675685816789,53.74592386507947,7.751894245097548,-0.07334888758704391,0.01393407608726329
-60.21182069817254,53.738906104456134,7.848048444497299,-0.07606722452087121,-0.08990206203047461
-60.116937605042985,53.731205671844045,7.943038737610214,-0.08588509502472388,-0.10083510049356748
-60.022125505634556,53.722675125123345,8.0,-0.09234827976962201,-0.028501723791102947
-59.9273463390522,53.71378519267174,8.0,-0.09491975612416959,-0.035096602505824484
-59.832592137513906,53.70463390756971,8.0,-0.09698151368087896,0.0006060735661900005
-59.73784123348833,53.69544801136064,8.0,-0.0963686383169445,0.002407268959728889
